MOVIE_NAME,DOMESTIC_OPENING,FOREIGN_TOTAL,BUDGET,GENRE,RELEASE_DATE
Courageous,9112839,0,2000000,Drama,2011-09-30 00:00:00
The Rite,14789393,63000000,37000000,Thriller,2011-01-28 00:00:00
Arthur (2011),12222756,12700000,40000000,Comedy,2011-04-08 00:00:00
Extremely Loud & Incredibly Close,10117680,23400000,0,Drama,2011-12-25 00:00:00
The Debt,9909499,14458820,20000000,Drama / Thriller,2011-08-31 00:00:00
The Sitter,9851435,4500862,25000000,Comedy,2011-12-09 00:00:00
The Iron Lady,5633343,84938707,0,Drama,2011-12-30 00:00:00
Priest,14953664,49172505,60000000,Action Horror,2011-05-13 00:00:00
The Mechanic,11422006,32919000,40000000,Action,2011-01-28 00:00:00
Abduction,10925253,54000000,35000000,Action,2011-09-23 00:00:00
Beastly,9851102,15300000,17000000,Fantasy,2011-03-04 00:00:00
Winnie the Pooh,7857076,6460000,30000000,Animation,2011-07-15 00:00:00
Killer Elite,9352008,31258790,70000000,Action Thriller,2011-09-23 00:00:00
Born to Be Wild (IMAX),871478,15205483,0,IMAX,2011-04-08 00:00:00
Season of the Witch,10612375,66800000,40000000,Period Action,2011-01-07 00:00:00
Our Idiot Brother,7011631,0,5000000,Comedy,2011-08-26 00:00:00
"Tinker, Tailor, Soldier, Spy",5789083,56481215,0,Thriller,2011-12-09 00:00:00
Don't Be Afraid of the Dark,8525728,12946486,25000000,Horror,2011-08-26 00:00:00
Sanctum,9447930,85400000,30000000,Thriller,2011-02-04 00:00:00
Monte Carlo,7453944,16480896,20000000,Romantic Comedy,2011-07-01 00:00:00
Your Highness,9360020,3260033,0,Comedy,2011-04-08 00:00:00
The Darkest Hour,8055998,43183292,30000000,Sci-Fi Thriller,2011-12-25 00:00:00
Mars Needs Moms,6914488,17600000,150000000,Animation,2011-03-11 00:00:00
Dream House,8129355,17200000,50000000,Thriller,2011-09-30 00:00:00
Conan the Barbarian (2011),10021215,27500000,90000000,Action,2011-08-19 00:00:00
The Three Musketeers (2011),8674452,111900000,75000000,Period Action,2011-10-21 00:00:00
The Eagle,8684464,7631999,25000000,Period Action,2011-02-11 00:00:00
Shark Night 3D,8404260,21259326,25000000,Horror,2011-09-02 00:00:00
Fright Night (2011),7714388,22700000,30000000,Horror,2011-08-19 00:00:00
Apollo 18,8704271,7875215,5000000,Sci-Fi Thriller,2011-09-02 00:00:00
The Thing (2011),8493665,10500000,38000000,Sci-Fi Horror,2011-10-14 00:00:00
Young Adult,3713422,6627456,12000000,Comedy / Drama,2011-12-09 00:00:00
African Cats,6003200,15429000,0,Documentary,2011-04-22 00:00:00
Judy Moody and the NOT Bummer Summer,6076859,677990,20000000,Comedy,2011-06-10 00:00:00
My Week with Marilyn,2311604,20457349,0,Drama,2011-11-23 00:00:00
What's Your Number?,5421669,16415012,20000000,Comedy,2011-09-30 00:00:00
One Day,5079566,45545662,15000000,Romance,2011-08-19 00:00:00
Warrior,5242107,9400000,25000000,Action,2011-09-09 00:00:00
The Tree of Life,372920,41000000,32000000,Drama,2011-05-27 00:00:00
The Rum Diary,5135369,10837729,45000000,Adventure,2011-10-28 00:00:00
Glee The 3D Concert Movie,5961231,6800840,9000000,Concert,2011-08-12 00:00:00
The Conspirator,3506602,3940596,25000000,Historical Drama,2011-04-15 00:00:00
Jane Eyre,182885,23467967,0,Romance,2011-03-11 00:00:00
Drive Angry,5187625,18210368,0,Action,2011-02-25 00:00:00
Straw Dogs (2011),5123760,0,25000000,Thriller,2011-09-16 00:00:00
Win Win,150362,651898,0,Comedy,2011-03-18 00:00:00
Hoodwinked Too! Hood vs. Evil,4108630,6817189,30000000,Animation,2011-04-29 00:00:00
Prom,4712638,0,8000000,Comedy / Drama,2011-04-29 00:00:00
I Don't Know How She Does It,4402201,20889211,24000000,Comedy,2011-09-16 00:00:00
Johnny English Reborn,3833300,151772616,45000000,Action Comedy,2011-10-21 00:00:00
Kevin Hart:Laugh at My Pain,1908420,0,0,Concert,2011-09-09 00:00:00
Sarah's Key,115708,13424906,0,Foreign,2011-07-22 00:00:00
The Big Year,3251884,244247,41000000,Comedy,2011-10-14 00:00:00
A Separation,59481,12800000,0,Foreign,2011-12-30 00:00:00
Take Me Home Tonight,3464679,0,0,Comedy,2011-03-04 00:00:00
Cedar Rapids,302968,0,0,Comedy,2011-02-11 00:00:00
Beginners,141340,8520807,0,Drama,2011-06-03 00:00:00
Flying Monsters,0,5107988,0,Documentary,2011-10-07 00:00:00
A Dangerous Method,167953,21757332,0,Drama / Thriller,2011-11-23 00:00:00
The Guard,76834,14200000,6000000,Comedy Thriller,2011-07-29 00:00:00
Margin Call,561906,14150000,0,Thriller,2011-10-21 00:00:00
Cave of Forgotten Dreams,139101,1162428,0,Documentary,2011-04-29 00:00:00
Biutiful,457206,20046549,0,Foreign,2011-01-28 00:00:00
Atlas Shrugged:Part I,1686347,0,20000000,Drama,2011-04-15 00:00:00
Anonymous,1021768,10931795,30000000,Period Drama,2011-10-28 00:00:00
The Company Men,647797,441305,15000000,Drama,2011-01-21 00:00:00
Barney's Version (U.S. only),65241,4016256,30000000,Comedy / Drama,2011-01-14 00:00:00
The Way,110418,0,0,Adventure,2011-10-07 00:00:00
Seven Days in Utopia,1316910,0,0,Drama,2011-09-02 00:00:00
Buck,67548,0,0,Documentary,2011-06-17 00:00:00
Of Gods and Men,308895,38196671,0,Foreign,2011-02-25 00:00:00
Shame,349519,13784673,0,Drama,2011-12-02 00:00:00
Don 2,1673921,0,0,Foreign / Action,2011-12-22 00:00:00
Pina,68012,11100000,0,Documentary,2011-12-23 00:00:00
Like Crazy,123140,336098,0,Romance,2011-10-28 00:00:00
The King's Speech (PG-13),1133162,0,0,Historical Drama,2011-04-01 00:00:00
The Skin I Live In,223119,27656541,0,Foreign,2011-10-14 00:00:00
Zindagi Na Milegi Dobara,960548,0,0,Foreign,2011-07-15 00:00:00
From Prada to Nada,1115638,123276,0,Romantic Comedy,2011-01-28 00:00:00
Melancholia,257174,12915473,0,Drama,2011-11-11 00:00:00
Martha Marcy May Marlene,137651,547821,0,Drama,2011-10-21 00:00:00
Everything Must Go,791676,0,5000000,Comedy / Drama,2011-05-13 00:00:00
The Way Back,1218868,17646390,30000000,Drama,2011-01-21 00:00:00
Carnage (2011),79795,25056022,0,Drama,2011-12-16 00:00:00
Bucky Larson:Born to Be a Star,1415023,0,10000000,Comedy,2011-09-09 00:00:00
RA One,0,33400000,0,Foreign,2011-10-26 00:00:00
The Grace Card,1010299,0,0,Drama,2011-02-25 00:00:00
Incendies (U.S. only),50679,1477434,0,Foreign,2011-04-22 00:00:00
The Trip (2011),77904,0,0,Comedy,2011-06-10 00:00:00
The Mighty Macs,963221,0,7000000,Sports Drama,2011-10-21 00:00:00
Bodyguard,863751,0,0,Foreign,2011-08-31 00:00:00
A Better Life,62087,0,10000000,Drama,2011-06-24 00:00:00
We Need to Talk About Kevin,24587,4300250,0,Thriller,2011-12-09 00:00:00
Take Shelter,52041,1369018,5000000,Drama,2011-09-30 00:00:00
Potiche,86017,21556512,0,Foreign,2011-03-25 00:00:00
Senna,73497,6600000,0,Documentary,2011-08-12 00:00:00
I Am,10092,0,0,Documentary,2011-02-18 00:00:00
Delhi Belly,581943,15173480,0,Foreign,2011-07-01 00:00:00
The Double Hour,30246,1200809,0,Foreign,2011-04-15 00:00:00
Bill Cunningham New York,33677,0,0,Documentary,2011-03-16 00:00:00
The Art of Getting By,679160,0,0,Romance,2011-06-17 00:00:00
Saving Private Perez,664517,7929739,0,Foreign,2011-09-02 00:00:00
Certified Copy,77937,4081761,0,Foreign,2011-03-11 00:00:00
The Devil's Double,96414,0,0,Drama,2011-07-29 00:00:00
2011 Oscar Shorts,300706,0,0,Unknown,2011-02-11 00:00:00
Snow Flower and the Secret Fan,134005,10000000,6000000,Historical Drama,2011-07-15 00:00:00
"No Eres Tu, Soy Yo",588938,0,0,Foreign,2011-04-08 00:00:00
Another Earth,77740,455741,0,Drama,2011-07-22 00:00:00
"Beats, Rhymes & Life:The Travels of a Tribe Called Quest",111982,0,0,Documentary,2011-07-08 00:00:00
Kill the Irishman,145430,0,0,Action / Crime,2011-03-11 00:00:00
Dylan Dog:Dead of Night,754779,3447524,0,Horror Comedy,2011-04-29 00:00:00
The Whistleblower,61002,0,0,Drama,2011-08-05 00:00:00
Red State,204230,0,0,Horror Thriller,2011-03-05 00:00:00
The Heart Specialist,473062,0,0,Romantic Comedy,2011-01-14 00:00:00
Desi Boyz,702325,0,0,Foreign,2011-11-25 00:00:00
There Be Dragons,705537,0,36000000,Drama,2011-05-06 00:00:00
Page One:A Year Inside the New York Times,28911,0,0,Documentary,2011-06-17 00:00:00
Attack the Block,139506,4800000,13000000,Sci-Fi Comedy,2011-07-29 00:00:00
In a Better World,33058,8621728,0,Foreign,2011-04-01 00:00:00
Yamla Pagla Deewana,504116,600170,0,Foreign,2011-01-14 00:00:00
Rockstar (2011),612235,0,0,Foreign,2011-11-11 00:00:00
Meek's Cutoff,20024,0,2000000,Western,2011-04-08 00:00:00
The Beaver,107577,6322889,21000000,Comedy / Drama,2011-05-06 00:00:00
Ready,460238,0,0,Foreign,2011-06-03 00:00:00
Sholem Aleichem:Laughing in the Darkness,20247,0,0,Documentary,2011-07-08 00:00:00
Higher Ground,21495,0,2000000,Drama,2011-08-26 00:00:00
The Lord of the Rings:The Return of the King (2011 re-release),0,0,0,Fantasy,2011-06-28 00:00:00
13 Assassins,45854,16752363,0,Foreign,2011-04-29 00:00:00
Pariah,48579,0,0,Drama,2011-12-28 00:00:00
The Lord of the Rings:The Fellowship of the Ring (2011 re-release),0,0,0,Fantasy,2011-06-14 00:00:00
The Lord of the Rings:The Two Towers (2011 re-release),0,0,0,Fantasy,2011-06-21 00:00:00
Forks Over Knives,17645,0,0,Documentary,2011-01-07 00:00:00
Mausam,459024,0,0,Foreign,2011-09-23 00:00:00
The Women on the 6th Floor,26200,22547488,0,Foreign,2011-10-07 00:00:00
The Polar Express (2011 re-issue),55299,0,0,Animation,2011-11-25 00:00:00
Point Blank,41031,8521942,0,Foreign,2011-07-29 00:00:00
The Hedgehog,39276,12013672,0,Foreign,2011-08-19 00:00:00
Mozart's Sister,34046,131769,0,Foreign,2011-08-19 00:00:00
Hobo With a Shotgun,12046,0,0,Action,2011-05-06 00:00:00
Tabloid,91201,0,0,Documentary,2011-07-15 00:00:00
My Afternoons with Margueritte,20900,13590321,0,Foreign,2011-09-16 00:00:00
Terri,65103,0,0,Comedy,2011-07-01 00:00:00
Aarakshan (Reservation),344661,0,0,Foreign,2011-08-12 00:00:00
POM Wonderful Presents:The Greatest Movie Ever Sold,118294,0,0,Documentary,2011-04-22 00:00:00
The Last Lions,53344,0,0,Documentary,2011-02-18 00:00:00
Le Havre,26363,9886948,0,Foreign,2011-10-21 00:00:00
Dhobi Ghat (Mumbai Diaries),365297,102076,0,Foreign,2011-01-21 00:00:00
The Future,27137,0,0,Drama,2011-07-29 00:00:00
Dum Maaro Dum,327523,0,0,Foreign,2011-04-22 00:00:00
The Greatest Miracle,35768,2464216,0,Animation,2011-10-14 00:00:00
Double Dhamaal,301831,0,0,Foreign,2011-06-24 00:00:00
Winter in Wartime,14937,8652414,0,Foreign,2011-03-18 00:00:00
Love Crime,35375,3068869,0,Foreign,2011-09-02 00:00:00
Machine Gun Preacher,45130,2800000,30000000,Action,2011-09-23 00:00:00
Even the Rain,53730,5292313,0,Foreign,2011-02-18 00:00:00
The Names of Love,30372,4076876,0,Foreign,2011-06-24 00:00:00
Creature (2011),327000,0,0,Horror,2011-09-09 00:00:00
Bride Flight,54044,3672134,0,Drama,2011-06-10 00:00:00
Mere Brother Ki Dulhan,403017,0,0,Foreign,2011-09-09 00:00:00
Weekend (2011),27245,0,0,Drama,2011-09-23 00:00:00
Queen to Play,28092,0,0,Foreign,2011-04-01 00:00:00
Pearl Jam Twenty,102448,0,0,Documentary,2011-09-20 00:00:00
Submarine,41832,397057,0,Comedy / Drama,2011-06-03 00:00:00
Thank You (2011),244183,4988000,0,Foreign,2011-04-08 00:00:00
Detective Dee and the Mystery of the Phantom Flame,52617,51263449,0,Foreign,2011-09-02 00:00:00
Circumstance,43318,0,0,Drama,2011-08-26 00:00:00
No One Killed Jessica,227473,193154,0,Foreign,2011-01-07 00:00:00
Project Nim,25820,0,0,Documentary,2011-07-08 00:00:00
The 5th Quarter,202342,0,0,Drama,2011-03-25 00:00:00
Turtle:The Incredible Journey,69389,0,0,Documentary,2011-06-24 00:00:00
Hesher,126046,0,7000000,Comedy / Drama,2011-05-13 00:00:00
Miral,66244,527227,0,Drama,2011-03-25 00:00:00
Mooz-lum,139835,0,0,Drama,2011-02-11 00:00:00
Poetry,18900,1874491,0,Foreign,2011-02-11 00:00:00
The Princess of Montpensier,23456,6422693,0,Foreign,2011-04-15 00:00:00
Singham,161063,0,0,Foreign,2011-07-22 00:00:00
The First Grader,20437,382416,0,Drama,2011-05-13 00:00:00
Super,46549,0,0,Comedy,2011-04-01 00:00:00
L'Amour Fou,37250,0,0,Foreign,2011-05-13 00:00:00
The Mill and the Cross,11354,30332,0,Historical Drama,2011-09-14 00:00:00
Being Elmo:A Puppeteer's Journey,22963,0,0,Documentary,2011-10-21 00:00:00
In the Land of Blood and Honey,18854,0,0,Drama,2011-12-23 00:00:00
The Interrupters,7920,0,0,Documentary,2011-07-29 00:00:00
Rascals,168082,0,0,Foreign,2011-10-07 00:00:00
The Black Power Mix Tape:1967-1975,17316,0,0,Documentary,2011-09-09 00:00:00
7 Khoon Maaf,164153,94724,0,Foreign,2011-02-18 00:00:00
Conan O'Brien Can't Stop,97043,0,0,Documentary,2011-06-24 00:00:00
Munger Road,36605,0,0,Horror,2011-09-30 00:00:00
Phil Ochs:There But For Fortune,18211,0,0,Documentary,2011-01-05 00:00:00
The Music Never Stopped,76543,0,0,Drama,2011-03-18 00:00:00
Passione,15377,0,0,Concert,2011-06-22 00:00:00
Trollhunter,5585,3906234,0,Foreign,2011-06-10 00:00:00
Life in a Day,45202,0,0,Documentary,2011-07-29 00:00:00
War of the Arrows,24041,45827299,0,Foreign,2011-09-30 00:00:00
My Perestroika,17680,0,0,Documentary,2011-03-23 00:00:00
El Bulli:Cooking in Progress,12756,0,0,Foreign,2011-07-27 00:00:00
Gainsbourg:A Heroic Life,25189,11987449,0,Foreign,2011-08-31 00:00:00
Brighton Rock,32774,1599367,12000000,Period Drama,2011-08-26 00:00:00
Into the Abyss,47559,0,0,Documentary,2011-11-11 00:00:00
Tucker & Dale Vs. Evil,52843,4525678,0,Horror Comedy,2011-09-30 00:00:00
HappyThankYouMorePlease,35063,0,0,Romantic Comedy,2011-03-04 00:00:00
The Afflicted,90272,0,0,Horror,2011-10-21 00:00:00
Ip Man 2:Legend of the Grandmaster,61057,14856127,0,Foreign / Action,2011-01-28 00:00:00
"Filth to Ashes, Flesh to Dust",86086,0,0,Horror Comedy,2011-09-30 00:00:00
Blackthorn,15254,422970,0,Western,2011-10-07 00:00:00
A Good Old Fashioned Orgy,117564,0,0,Comedy,2011-09-02 00:00:00
October Baby,102096,0,0,Drama,2011-10-28 00:00:00
Bol,62473,0,0,Drama,2011-08-31 00:00:00
Amigo,37324,0,0,Drama,2011-08-19 00:00:00
Uncle Boonmee Who Can Recall His Past Lives,23540,946353,0,Foreign,2011-03-02 00:00:00
Jig,70432,0,0,Documentary,2011-06-17 00:00:00
"The Man Nobody Knew:In Search of My Father, CIA Spymaster William Colby",15411,0,0,Documentary,2011-09-23 00:00:00
Go For It,119714,0,0,Comedy / Drama,2011-05-13 00:00:00
Bellflower,22279,0,0,Thriller,2011-08-05 00:00:00
The Last Godfather,101779,16586583,0,Comedy,2011-04-01 00:00:00
Nostalgia for the Light,5664,13672,0,Documentary,2011-01-13 00:00:00
Restless (2011),15467,0,8000000,Drama,2011-09-16 00:00:00
Young Goethe in Love,17143,5626590,0,Foreign,2011-11-04 00:00:00
Pastorela,82175,2748653,0,Foreign,2011-12-02 00:00:00
The Housemaid,16670,14617654,0,Foreign,2011-01-21 00:00:00
Chasing Madoff,0,0,0,Documentary,2011-08-26 00:00:00
Magic Trip,14367,0,0,Documentary,2011-08-05 00:00:00
Sex and Zen 3D:Extreme Ecstasy,903,6216148,0,Foreign,2011-08-12 00:00:00
Eames:The Architect and the Painter,0,0,0,Documentary,2011-11-11 00:00:00
Le Quattro Volte,16192,102861,0,Foreign,2011-03-30 00:00:00
Beginning of the Great Revival,65866,58158179,0,Foreign,2011-06-24 00:00:00
Revenge of the Electric Car,17482,0,0,Documentary,2011-10-21 00:00:00
Gun Hill Road,37963,0,0,Drama,2011-08-05 00:00:00
Thunder Soul,51260,0,0,Documentary,2011-09-23 00:00:00
Oranges and Sunshine,18600,2438821,0,Drama,2011-10-21 00:00:00
The Human Centipede 2:Full Sequence,49456,0,0,Horror,2011-10-07 00:00:00
Cold Weather,14513,0,0,Thriller,2011-02-04 00:00:00
Game (2011),83783,0,0,Foreign / Action,2011-04-01 00:00:00
The Double,26640,3558311,0,Thriller,2011-10-28 00:00:00
Labios Rojos,73476,0,0,Foreign,2011-10-14 00:00:00
I Will Follow,56176,0,0,Drama,2011-03-11 00:00:00
1911,55850,0,0,Foreign,2011-10-07 00:00:00
"Life, Above All",13788,0,0,Foreign,2011-07-15 00:00:00
Evangelion 2.0:You Can (Not) Advance,84157,41028401,0,Foreign,2011-01-21 00:00:00
Tomboy (2011),7078,0,0,Foreign,2011-11-16 00:00:00
I Saw the Devil,13567,12644780,0,Foreign,2011-03-04 00:00:00
What Women Want (Wo Zhi Nu Run Xin),53224,11707836,0,Foreign,2011-02-03 00:00:00
Inni,14903,0,0,Documentary,2011-10-28 00:00:00
The Last Mountain,17570,0,0,Documentary,2011-06-03 00:00:00
City of Life and Death,5610,10564758,12000000,Foreign,2011-05-11 00:00:00
Trust (2011),58214,0,4000000,Drama,2011-04-01 00:00:00
Kaboom,13714,421038,0,Sci-Fi Comedy,2011-01-28 00:00:00
The Undefeated (2011),65132,0,0,Documentary,2011-07-15 00:00:00
Blank City,13989,0,0,Documentary,2011-04-06 00:00:00
35 and Ticking,29808,0,0,Romantic Comedy,2011-05-20 00:00:00
Mysteries of Lisbon,12308,14911,0,Foreign,2011-08-05 00:00:00
Steve Jobs:The Lost Interview,0,0,0,Documentary,2011-11-16 00:00:00
Henry's Crime,8726,102399,0,Comedy,2011-04-08 00:00:00
In the Family,0,0,0,Drama,2011-11-04 00:00:00
Rubber,16346,0,0,Horror Comedy,2011-04-01 00:00:00
Rejoice and Shout,6589,0,0,Documentary,2011-06-03 00:00:00
Elite Squad:The Enemy Within,8648,62927562,0,Foreign / Action,2011-11-11 00:00:00
The Man Who Fell to Earth (35th anniversary re-issue),5922,0,0,Sci-Fi,2011-06-24 00:00:00
Last Night,29505,7644937,0,Romance,2011-05-06 00:00:00
A Little Help,44870,0,0,Comedy,2011-07-22 00:00:00
Chalo Dilli,38268,0,0,Foreign,2011-04-29 00:00:00
My Reincarnation,6498,0,0,Documentary,2011-10-28 00:00:00
American:The Bill Hicks Story,5872,0,0,Documentary,2011-04-08 00:00:00
Evil Bong 3-D,24775,0,0,Sci-Fi Comedy,2011-04-08 00:00:00
Exporting Raymond,35292,0,0,Documentary,2011-04-29 00:00:00
Crazy Wisdom,10304,0,0,Documentary,2011-11-25 00:00:00
Vidal Sassoon:The Movie,13053,38558,0,Documentary,2011-02-11 00:00:00
Carancho,15810,3889394,0,Foreign,2011-02-11 00:00:00
Wretches & Jabberers,0,0,0,Documentary,2011-04-01 00:00:00
The Robber,2169,125024,0,Foreign,2011-02-03 00:00:00
The Whale,4835,0,0,Documentary,2011-09-09 00:00:00
Inkubus,0,0,0,Horror,2011-10-28 00:00:00
Circo,5403,0,0,Documentary,2011-04-01 00:00:00
Beautiful Boy,16162,0,0,Drama,2011-06-03 00:00:00
To Catch a Dollar,0,0,0,Documentary,2011-03-31 00:00:00
The Conquest,16273,0,0,Foreign,2011-11-11 00:00:00
The Tree,4983,2148024,0,Drama,2011-07-15 00:00:00
Fireflies in the Garden,36884,3322561,8000000,Drama,2011-10-14 00:00:00
The Warring States,35381,11800000,0,Foreign,2011-04-22 00:00:00
Puncture,29175,0,0,Drama,2011-09-23 00:00:00
Heartbeats,7197,519660,0,Foreign,2011-02-25 00:00:00
A Beautiful Life,23605,0,0,Foreign,2011-05-20 00:00:00
Shaolin,19132,33596775,0,Foreign,2011-09-09 00:00:00
Battle of the Brides (Co Dau Dai Chien),23612,0,0,Foreign,2011-05-06 00:00:00
The Human Resources Manager,8528,328974,0,Foreign,2011-03-04 00:00:00
Public Speaking,6260,0,0,Documentary,2011-02-23 00:00:00
Trigun:Badlands Rumble,29201,0,0,Foreign,2011-07-08 00:00:00
If a Tree Falls:A Story of the Earth Liberation Front,5634,0,0,Documentary,2011-06-22 00:00:00
Viva Riva!,10314,0,0,Foreign,2011-06-10 00:00:00
How to Live Forever,3716,0,0,Documentary,2011-05-13 00:00:00
Limelight,9259,0,0,Documentary,2011-09-23 00:00:00
Crime After Crime,3215,0,0,Documentary,2011-07-01 00:00:00
3 (2011),9821,2551601,0,Drama,2011-09-16 00:00:00
Murder 2,0,0,0,Foreign,2011-07-08 00:00:00
Farmageddon,2699,0,0,Documentary,2011-06-17 00:00:00
Finding Joe,8753,0,0,Documentary,2011-09-30 00:00:00
Into Eternity,3530,0,0,Documentary,2011-02-02 00:00:00
Dirty Girl,17859,0,0,Drama,2011-10-07 00:00:00
Snowmen,54333,0,0,Family,2011-10-21 00:00:00
The Other F Word,15792,0,0,Documentary,2011-11-04 00:00:00
"Women, Art, Revolution",5791,0,0,Documentary,2011-06-01 00:00:00
Over Your Cities Grass Will Grow,7272,0,0,Foreign,2011-08-10 00:00:00
Battleship Potemkin (2011 re-issue),5641,0,0,War,2011-01-14 00:00:00
Legend of the Fist:The Return of Chen Zhen,11365,26516816,0,Foreign,2011-04-22 00:00:00
Putty Hill,4868,0,0,Drama,2011-02-18 00:00:00
Pianomania,2238,0,0,Documentary,2011-05-27 00:00:00
Orgasm Inc.,8773,0,0,Documentary,2011-02-11 00:00:00
The Perfect Host,7505,0,0,Thriller,2011-07-01 00:00:00
Love U Mr. Kalakaar,38268,0,0,Foreign,2011-05-13 00:00:00
"Lebanon, Pa.",6675,0,0,Drama,2011-04-29 00:00:00
"The Butcher, the Chef and the Swordsman",23425,1987281,0,Foreign / Action,2011-03-18 00:00:00
Alabama Moon,6568,0,0,Family Adventure,2011-03-18 00:00:00
Went The Day Well? (2011 re-release),7849,0,0,Drama,2011-05-20 00:00:00
Diary of a Country Priest (2011 re-release),7674,0,0,Foreign,2011-02-25 00:00:00
Connected,13301,0,0,Documentary,2011-09-16 00:00:00
The Woodmans,5874,0,0,Documentary,2011-01-19 00:00:00
Margaret,7525,0,14000000,Drama,2011-09-30 00:00:00
Every Day,9857,0,3000000,Comedy / Drama,2011-01-14 00:00:00
Rapt,5872,2884581,0,Foreign,2011-07-06 00:00:00
Texas Killing Fields,8772,911771,0,Crime Thriller,2011-10-14 00:00:00
CornerStore,12743,0,0,Comedy,2011-08-12 00:00:00
"Happy, Happy",7125,0,0,Foreign,2011-09-16 00:00:00
Outrage (2011),6518,8383891,0,Foreign,2011-12-02 00:00:00
The Bride Wore Black (2011 re-release),6463,0,0,Foreign,2011-11-04 00:00:00
Desert Flower,7657,14587029,0,Drama,2011-03-18 00:00:00
Granito:How to Nail a Dictator,4330,0,0,Documentary,2011-09-14 00:00:00
Le Rayon Vert (Summer),4957,0,0,Foreign,2011-06-09 00:00:00
Bereavement,20744,0,0,Horror,2011-03-04 00:00:00
Love Etc.,8781,0,0,Documentary,2011-07-01 00:00:00
3 Backyards,11332,0,0,Drama,2011-03-11 00:00:00
Down for Life,23176,0,0,Drama,2011-01-14 00:00:00
The Myth of the American Sleepover,8700,0,0,Comedy / Drama,2011-07-22 00:00:00
Hell and Back Again,3413,0,0,Documentary,2011-10-05 00:00:00
The Last Circus,4757,3178118,0,Foreign,2011-08-19 00:00:00
Louder Than a Bomb,2300,0,0,Documentary,2011-05-18 00:00:00
Road to Nowhere,2521,121325,0,Romantic Thriller,2011-06-10 00:00:00
Addiction Incorporated,1629,0,0,Documentary,2011-12-14 00:00:00
Khodorkovsky,6110,0,0,Foreign,2011-11-30 00:00:00
Where Soldiers Come From,0,0,0,Documentary,2011-09-09 00:00:00
A Somewhat Gentle Man,2506,1787171,0,Foreign,2011-01-14 00:00:00
Sleeping Beauty (2011) (II),9207,0,0,Drama,2011-12-02 00:00:00
My Kingdom (2011),16816,0,0,Foreign,2011-09-09 00:00:00
Paul Goodman Changed My Life,5754,0,0,Documentary,2011-10-19 00:00:00
Kinyarwanda,21097,0,0,Romance,2011-12-02 00:00:00
When Harry Tries to Marry,23790,0,0,Romantic Comedy,2011-04-22 00:00:00
Love in Space,13795,0,0,Foreign,2011-09-09 00:00:00
Beautiful Darling,12406,0,0,Documentary,2011-04-22 00:00:00
The Autobiography of Nicolae Ceausescu,4644,0,0,Foreign,2011-09-09 00:00:00
Making the Boys,7513,0,0,Documentary,2011-03-11 00:00:00
Stake Land,7258,0,0,Horror,2011-04-22 00:00:00
American Teacher,6036,0,0,Documentary,2011-09-30 00:00:00
Meet Monica Velour,7438,0,0,Comedy / Drama,2011-04-08 00:00:00
Film Socialisme,4526,159069,0,Foreign,2011-06-03 00:00:00
The Time That Remains,6453,1004636,0,Foreign,2011-01-07 00:00:00
11-11-11,32771,5706613,0,Horror,2011-11-11 00:00:00
Octubre,7054,96731,0,Foreign,2011-05-06 00:00:00
"Hey, Boo:Harper Lee & To Kill A Mockingbird",5457,0,0,Documentary,2011-05-13 00:00:00
Small Town Murder Songs,2810,0,0,Crime Thriller,2011-06-03 00:00:00
White Irish Drinkers,16836,0,0,Drama,2011-03-25 00:00:00
The Son of No One,18015,0,0,Crime Thriller,2011-11-04 00:00:00
Muran,16490,0,0,Foreign,2011-09-30 00:00:00
Cat Run,30000,0,0,Action Comedy,2011-04-01 00:00:00
Evidence of a Haunting,16800,0,0,Horror,2011-08-26 00:00:00
Cracks,9467,0,0,Drama,2011-03-18 00:00:00
Redemption Road,19152,0,0,Drama,2011-08-26 00:00:00
The Topp Twins:Untouchable Girls,2506,1791149,0,Documentary,2011-05-13 00:00:00
The Sleeping Beauty,5973,0,0,Foreign,2011-07-08 00:00:00
Garbo:The Spy,5593,0,0,Documentary,2011-11-18 00:00:00
Salvation Boulevard,7208,0,0,Comedy Thriller,2011-07-15 00:00:00
"Tuesday, After Christmas",6472,36225,0,Foreign,2011-05-25 00:00:00
Giorgio Moroder Presents Metropolis,0,0,0,Sci-Fi,2011-10-07 00:00:00
Jane's Journey,6193,0,0,Documentary,2011-09-16 00:00:00
Clash (Bay Rong),12249,0,0,Foreign / Action,2011-03-11 00:00:00
The Last Ride,16270,0,0,Drama,2011-10-21 00:00:00
Caesar & Otto's Summer Camp Massacre,11375,0,0,Horror Comedy,2011-09-16 00:00:00
Waiting for Forever,8917,0,5000000,Romance,2011-02-04 00:00:00
The Other Woman,6224,426768,0,Drama,2011-02-04 00:00:00
The Worst Movie EVER!,11,0,0,Action Comedy,2011-08-19 00:00:00
Bonnie & Clyde Vs. Dracula,5688,0,0,Action,2011-03-11 00:00:00
Harvest,5870,0,0,Drama,2011-05-06 00:00:00
Immigration Tango,14432,0,0,Comedy,2011-02-18 00:00:00
After,6333,0,0,Drama,2011-09-09 00:00:00
Trespass (2011),16816,9588375,0,Crime Thriller,2011-10-14 00:00:00
Ranchero,3826,0,0,Drama,2011-07-08 00:00:00
Shut Up Little Man,0,0,0,Documentary,2011-08-26 00:00:00
Raw Faith,0,0,0,Documentary,2011-06-24 00:00:00
